halo_id,snapshot,z,mass,descendant_id
2009,1,5.2,269405382.8095591,976.0
2010,1,5.2,8433841.377764847,976.0
2011,1,5.2,3011825267.6161137,977.0
2012,1,5.2,225237804.33002475,977.0
2013,1,5.2,5163119525.984925,977.0
2014,1,5.2,55782426.28152055,978.0
2015,1,5.2,2415266347.6392365,979.0
2016,1,5.2,70021847.97664034,980.0
2017,1,5.2,5568453827.688276,981.0
2018,1,5.2,18006433965.17258,981.0
2019,1,5.2,195075832.3335592,982.0
2020,1,5.2,217256588.30356175,982.0
2021,1,5.2,45213078.97292595,982.0
2022,1,5.2,311354744.83917373,983.0
2023,1,5.2,13290702.966288146,983.0
2024,1,5.2,148941209.0603802,984.0
2025,1,5.2,116240442.69351447,984.0
2026,1,5.2,49764739.57862032,985.0
2027,1,5.2,937614514.4361376,985.0
2028,1,5.2,36905804.304616846,985.0
2029,1,5.2,992953064.6127994,986.0
2030,1,5.2,64212865.2584196,986.0
2031,1,5.2,416403926.5374567,987.0
2032,1,5.2,154080558.0548371,987.0
2033,1,5.2,66208345.46038193,987.0
2034,1,5.2,3601801358.4793563,988.0
2035,1,5.2,1862314564.4103565,988.0
2036,1,5.2,3058114.604267806,989.0
2037,1,5.2,211531847.33379275,989.0
2038,1,5.2,295848231.25113124,989.0
2039,1,5.2,127719376.84429008,990.0
2040,1,5.2,538809655.031261,990.0
2041,1,5.2,18354007.13853059,990.0
2042,1,5.2,2431368518.3481097,991.0
2043,1,5.2,15969711.632019157,991.0
2044,1,5.2,5175668753.089101,992.0
2045,1,5.2,1678661808.2390652,993.0
2046,1,5.2,1116091885.206019,993.0
2047,1,5.2,359458077.0798308,994.0
2048,1,5.2,1235738817.8877327,994.0
2049,1,5.2,747085024.1247532,994.0
2050,1,5.2,7823774888.320968,995.0
2051,1,5.2,59790210131.10896,995.0
2052,1,5.2,6995134459.65561,996.0
2053,1,5.2,1019356401.8696327,996.0
2054,1,5.2,3496149462.4664135,996.0
2055,1,5.2,2941786990.329973,997.0
2056,1,5.2,964300264.7266405,997.0
2057,1,5.2,913185826.0329385,998.0
2058,1,5.2,486485625.8966403,998.0
2059,1,5.2,458694845.3167721,998.0
2060,1,5.2,3679218475.4964237,999.0
2061,1,5.2,1342654672.2861085,999.0
2062,1,5.2,893896559.3910674,999.0
2063,1,5.2,3500663133.6653337,1000.0
2064,1,5.2,7505904653.66581,1000.0
2065,1,5.2,821137565.1592786,1000.0
2066,1,5.2,764833854.8749082,1001.0
2067,1,5.2,2477571597.7546773,1001.0
2068,1,5.2,2735387959.2105927,1001.0
2069,1,5.2,2355250696.9051523,1002.0
2070,1,5.2,1179275942.014702,1002.0
2071,1,5.2,4109722184.4492254,1002.0
2072,1,5.2,7596749302.024715,1003.0
2073,1,5.2,481988418.05089647,1004.0
2074,1,5.2,8528287060.528411,1004.0
2075,1,5.2,29659943.29723953,1005.0
2076,1,5.2,7292726.413374679,1005.0
2077,1,5.2,1728032005.4625955,1006.0
2078,1,5.2,180100826.47145057,1007.0
2079,1,5.2,147892811.10284856,1008.0
2080,1,5.2,39550290.006505005,1008.0
2081,1,5.2,27959886.67341801,1009.0
2082,1,5.2,385680187.2771877,1009.0
2083,1,5.2,367104341.9830441,1009.0
2084,1,5.2,2248468994.190856,1010.0
2085,1,5.2,5200084997.632509,1010.0
2086,1,5.2,1289458234.2119236,1011.0
2087,1,5.2,768941910.8378309,1011.0
2088,1,5.2,14989207637.666645,1012.0
2089,1,5.2,3722642917.4037642,1012.0
2090,1,5.2,7856299380.350094,1013.0
2091,1,5.2,906047762.9657519,1014.0
2092,1,5.2,162629061.72582582,1014.0
2093,1,5.2,662924178.7973257,1014.0
2094,1,5.2,40134690105.177,1015.0
2095,1,5.2,17466594207.815247,1015.0
2096,1,5.2,34920032.36022424,1016.0
2097,1,5.2,24756147.678975705,1017.0
2098,1,5.2,11212347.839635573,1017.0
2099,1,5.2,98346089.00273135,1017.0
2100,1,5.2,123214879.84565395,1018.0
2101,1,5.2,15524793.350591082,1018.0
2102,1,5.2,13961230.199756546,1019.0
2103,1,5.2,75252091.703511,1019.0
2104,1,5.2,1338239.794255084,1020.0
2105,1,5.2,12160687.09908834,1020.0
2106,1,5.2,18333471.430488653,1021.0
2107,1,5.2,95869817.6130671,1021.0
2108,1,5.2,1106076.6267162287,1022.0
2109,1,5.2,24715958.65922417,1022.0
2110,1,5.2,7480170.565087361,1022.0
2111,1,5.2,666432.326372808,1023.0
2112,1,5.2,1249791.0137156602,1023.0
2113,1,5.2,226956351.72966552,1024.0
2114,1,5.2,1029733494.4048601,1025.0
2115,1,5.2,295306776.2974631,1025.0
2116,1,5.2,1660648909.6651804,1026.0
2117,1,5.2,28766372.97665623,1026.0
2118,1,5.2,107975249.12430671,1027.0
2119,1,5.2,306601145.6586231,1027.0
2120,1,5.2,626416146.0438048,1027.0
2121,1,5.2,1793240430.8995283,1028.0
2122,1,5.2,3733277068.9958067,1029.0
2123,1,5.2,171495438.02299783,1029.0
2124,1,5.2,1135437023.3986487,1029.0
2125,1,5.2,174430443.59617805,1030.0
2126,1,5.2,500173002.17842793,1030.0
2127,1,5.2,880103149.5909324,1031.0
2128,1,5.2,2111307422.4123492,1031.0
2129,1,5.2,882065898.6086134,1031.0
2130,1,5.2,4269005553.715075,1032.0
2131,1,5.2,883786953.064426,1033.0
2132,1,5.2,268782347.13482594,1034.0
2133,1,5.2,223287543.63293576,1034.0
2134,1,5.2,434697606.59940845,1034.0
2135,1,5.2,221377239.3009019,1035.0
2136,1,5.2,4594774226.346478,1036.0
2137,1,5.2,6634202763.999589,1036.0
2138,1,5.2,3039519238.232985,1036.0
2139,1,5.2,14893472575.024576,1037.0
2140,1,5.2,25806668695.689888,1038.0
2141,1,5.2,1304437848.8201606,1038.0
2142,1,5.2,3462152150.9395146,1038.0
2143,1,5.2,21874613926.47131,1039.0
2144,1,5.2,1166252810.7944744,1040.0
2145,1,5.2,1461566718.5455272,1040.0
2146,1,5.2,1990947276.1900575,1040.0
2147,1,5.2,1296937019.9152932,1041.0
2148,1,5.2,1227116675.310421,1041.0
2149,1,5.2,1867422881.3710206,1042.0
2150,1,5.2,6251596954.356248,1042.0
2151,1,5.2,1000156259.0707159,1042.0
2152,1,5.2,1343946341.8992734,1043.0
2153,1,5.2,337998963.6338927,1043.0
2154,1,5.2,4972292692.5910635,1044.0
2155,1,5.2,622356181.5000004,1045.0
2156,1,5.2,547251525.2617491,1045.0
2157,1,5.2,571144598.0438578,1045.0
2158,1,5.2,120810992.68415709,1046.0
2159,1,5.2,23854015.654027857,1046.0
2160,1,5.2,63998517.94210514,1046.0
2161,1,5.2,114392781.06490208,1047.0
2162,1,5.2,14916837.366694432,1047.0
2163,1,5.2,15074110818.810745,1048.0
2164,1,5.2,7894160212.249326,1048.0
2165,1,5.2,5775478.973665118,1049.0
2166,1,5.2,43107292.2994346,1049.0
2167,1,5.2,495555712.120682,1050.0
2168,1,5.2,295812042.1226809,1050.0
2169,1,5.2,70335683.28134471,1051.0
2170,1,5.2,225522011.01383072,1051.0
2171,1,5.2,34462336.99093369,1052.0
2172,1,5.2,1072719.8728171408,1052.0
2173,1,5.2,2522592.198239511,1053.0
2174,1,5.2,183206.129061027,1053.0
2175,1,5.2,3523429.4395332634,1053.0
2176,1,5.2,120105563.91417274,1054.0
2177,1,5.2,130589998.6997645,1054.0
2178,1,5.2,106518324.4510354,1054.0
2179,1,5.2,2059532.405702742,1055.0
2180,1,5.2,822810.1008799775,1055.0
2181,1,5.2,1393058.5763404635,1055.0
2182,1,5.2,176256008.6074538,1056.0
2183,1,5.2,303997380.84662247,1057.0
2184,1,5.2,262583240.42082983,1058.0
2185,1,5.2,68237330.72461312,1059.0
2186,1,5.2,20505074.969001662,1059.0
2187,1,5.2,9010896.304019073,1059.0
2188,1,5.2,1467511159.159423,1060.0
2189,1,5.2,402624855.5781853,1060.0
2190,1,5.2,1438469014.1380384,1060.0
2191,1,5.2,9442063725.965513,1061.0
2192,1,5.2,1756169774.8055792,1062.0
2193,1,5.2,7318307141.283586,1063.0
2194,1,5.2,2166836714.8579226,1063.0
2195,1,5.2,5815685257.146292,1063.0
2196,1,5.2,3350433976.9679537,1064.0
2197,1,5.2,733325692.0475516,1064.0
2198,1,5.2,1555470844.3290863,1065.0
2199,1,5.2,32137006791.96296,1066.0
2200,1,5.2,5463781955.376096,1067.0
2201,1,5.2,4543377276.681349,1067.0
2202,1,5.2,2151616809.176355,1068.0
2203,1,5.2,641285082.9420226,1068.0
2204,1,5.2,789071370.9003893,1068.0
2205,1,5.2,925351839.687538,1069.0
2206,1,5.2,1392324162.397693,1069.0
2207,1,5.2,4029571268.4150133,1070.0
2208,1,5.2,8383918348.424358,1070.0
2209,1,5.2,1607782094.1375253,1071.0
2210,1,5.2,1786705393.1278412,1071.0
2211,1,5.2,567335576.0006857,1072.0
2212,1,5.2,787880125.6218575,1072.0
2213,1,5.2,2108195429.559777,1072.0
2214,1,5.2,6997056714.435748,1073.0
2215,1,5.2,1792579069.4757824,1074.0
2216,1,5.2,607371803.2729894,1074.0
2217,1,5.2,5154114474.874356,1075.0
2218,1,5.2,35636619394.71401,1076.0
2219,1,5.2,654695293.9169945,1077.0
2220,1,5.2,249415840.85333714,1077.0
2221,1,5.2,118220481.88855527,1078.0
2222,1,5.2,5290517302.364975,1079.0
2223,1,5.2,20501543.294903114,1080.0
2224,1,5.2,1921686709.9098783,1080.0
2225,1,5.2,155324910.47536877,1080.0
2226,1,5.2,22876168.472066507,1081.0
2227,1,5.2,40344357.15401927,1081.0
2228,1,5.2,103849766.25699614,1082.0
2229,1,5.2,105805048.59180973,1082.0
2230,1,5.2,422655449.34584874,1082.0
2231,1,5.2,163520468.06785133,1083.0
2232,1,5.2,693850320.414229,1083.0
2233,1,5.2,23370645485.580494,1084.0
2234,1,5.2,5666880125.859855,1085.0
2235,1,5.2,1426998928.1596186,1085.0
2236,1,5.2,3357706557.4135237,1085.0
2237,1,5.2,1089130767.5455382,1086.0
2238,1,5.2,366993430.4918173,1086.0
2239,1,5.2,537983020.5885447,1086.0
2240,1,5.2,970047834.9458969,1087.0
2241,1,5.2,78639404.59267454,1088.0
2242,1,5.2,91521530.95370628,1088.0
2243,1,5.2,624051471.9174323,1088.0
2244,1,5.2,1001030836.0813954,1089.0
2245,1,5.2,290615257.7242887,1090.0
2246,1,5.2,4615850.083700088,1090.0
2247,1,5.2,11832987096.901098,1091.0
2248,1,5.2,748663746.7499126,1092.0
2249,1,5.2,672839952.507018,1092.0
2250,1,5.2,16409772674.415674,1093.0
2251,1,5.2,3043444725.1312957,1093.0
2252,1,5.2,1627133650.8386605,1094.0
2253,1,5.2,3449773772.4956975,1094.0
2254,1,5.2,328880536.434147,1095.0
2255,1,5.2,148485352.95309913,1095.0
2256,1,5.2,178625897.64633128,1095.0
2257,1,5.2,5513315249.885192,1096.0
2258,1,5.2,471008207.32411385,1097.0
2259,1,5.2,265833879.21864137,1097.0
2260,1,5.2,23362062.154090337,1097.0
2261,1,5.2,60433033.995617054,1098.0
2262,1,5.2,113176509.38053967,1098.0
2263,1,5.2,212868083.25985837,1099.0
2264,1,5.2,73142076.75590916,1100.0
2265,1,5.2,6762076.353180969,1101.0
2266,1,5.2,2416011.043449378,1101.0
2267,1,5.2,145407.30511037467,1101.0
2268,1,5.2,45229728.38580387,1102.0
2269,1,5.2,75649770.59052202,1103.0
2270,1,5.2,256401977.8770492,1103.0
2271,1,5.2,441799511.80016965,1104.0
2272,1,5.2,35482939.587873146,1105.0
2273,1,5.2,9150826.513312764,1105.0
2274,1,5.2,14798059.643946731,1105.0
2275,1,5.2,7141004197.702544,1106.0
2276,1,5.2,1220987400.0085886,1106.0
2277,1,5.2,1490889546.5071826,1107.0
2278,1,5.2,220877835.7683666,1107.0
2279,1,5.2,5397893.875907507,1107.0
2280,1,5.2,62997954.423771374,1108.0
2281,1,5.2,3424720816.925274,1109.0
2282,1,5.2,693084109.2985253,1109.0
2283,1,5.2,1360021188.6264343,1110.0
2284,1,5.2,6677645466.004205,1110.0
2285,1,5.2,775226590.3112198,1110.0
2286,1,5.2,508114977.82739216,1111.0
2287,1,5.2,1562497816.1110096,1111.0
2288,1,5.2,1896140235.3931122,1111.0
2289,1,5.2,292665267.5216495,1112.0
2290,1,5.2,12665870.106125174,1112.0
2291,1,5.2,205434633.9976612,1113.0
2292,1,5.2,360189995.82015157,1114.0
2293,1,5.2,15841324.915769136,1114.0
2294,1,5.2,548346716.5083982,1114.0
2295,1,5.2,2025688899.587492,1115.0
2296,1,5.2,2632099943.121392,1115.0
2297,1,5.2,16962385.142403726,1116.0
2298,1,5.2,8143867.822961387,1116.0
2299,1,5.2,179405227.2069382,1116.0
2300,1,5.2,889171842.2116297,1117.0
2301,1,5.2,2432673358.0475593,1118.0
2302,1,5.2,196892301.33816034,1118.0
2303,1,5.2,184922135.1220593,1118.0
2304,1,5.2,3185425764.435086,1119.0
2305,1,5.2,91442428.84823984,1120.0
2306,1,5.2,109941355.1331701,1120.0
2307,1,5.2,56075585.201360375,1120.0
2308,1,5.2,27747707.740053497,1121.0
2309,1,5.2,15891469.182171289,1121.0
2310,1,5.2,73161543.64383484,1121.0
2311,1,5.2,234750802.892257,1122.0
2312,1,5.2,1083065452.9628437,1122.0
2313,1,5.2,354676700.6025208,1122.0
2314,1,5.2,4755246259.574914,1123.0
2315,1,5.2,751834372.3897729,1123.0
2316,1,5.2,13710269526.507027,1124.0
2317,1,5.2,126916492.9030677,1124.0
2318,1,5.2,4530684901.084387,1124.0
2319,1,5.2,47389372.648357674,1125.0
2320,1,5.2,564364728.6519574,1125.0
2321,1,5.2,3283853991.019001,1126.0
2322,1,5.2,3752339288.4646707,1126.0
2323,1,5.2,5020000595.561933,1126.0
2324,1,5.2,512053838.183663,1127.0
2325,1,5.2,568552890.127719,1127.0
2326,1,5.2,51269699.33665576,1128.0
2327,1,5.2,19415264.691558048,1128.0
2328,1,5.2,49229771.91093461,1128.0
2329,1,5.2,1054654878.6564567,1129.0
2330,1,5.2,186724993.29961503,1130.0
2331,1,5.2,6361186223.368386,1131.0
2332,1,5.2,3701797776.2389584,1132.0
2333,1,5.2,7369754760.608434,1132.0
2334,1,5.2,175240691.8407596,1133.0
2335,1,5.2,116379246.36822924,1133.0
2336,1,5.2,117443452.29843464,1133.0
2337,1,5.2,28064878509.230663,1134.0
2338,1,5.2,10124521370.904276,1134.0
2339,1,5.2,46662426948.35577,1134.0
2340,1,5.2,1097966657.9129138,1135.0
2341,1,5.2,1755006994.2891958,1135.0
2342,1,5.2,5555823148.59022,1136.0
2343,1,5.2,1385032200.4213252,1137.0
2344,1,5.2,470892691.5235606,1137.0
2345,1,5.2,10423331109.01316,1138.0
2346,1,5.2,5090082977.268075,1138.0
2347,1,5.2,344986898.70916456,1139.0
2348,1,5.2,1751605060.3442342,1139.0
2349,1,5.2,1915183261.9880817,1140.0
2350,1,5.2,822669895.7649523,1140.0
2351,1,5.2,2010347259.1660583,1140.0
2352,1,5.2,689830701.8121859,1141.0
2353,1,5.2,879313853.9905818,1141.0
2354,1,5.2,974165489.6495612,1141.0
2355,1,5.2,6747149035.496883,1142.0
2356,1,5.2,28135066608.257248,1142.0
2357,1,5.2,29029261020.207413,1142.0
2358,1,5.2,10070039695.07031,1143.0
2359,1,5.2,30337497828.221786,1144.0
2360,1,5.2,1333029096.4283545,1145.0
2361,1,5.2,49103057.742495246,1145.0
2362,1,5.2,44801405.12306724,1145.0
2363,1,5.2,610167226.040246,1146.0
2364,1,5.2,249531780.66202295,1146.0
2365,1,5.2,372576647.845907,1146.0
2366,1,5.2,823421272.0015953,1147.0
2367,1,5.2,99708067.21520485,1147.0
2368,1,5.2,337544151.64017916,1147.0
2369,1,5.2,732978047.1376364,1148.0
2370,1,5.2,1482885622.5754414,1148.0
2371,1,5.2,2082209798.8788347,1149.0
2372,1,5.2,2135170619.509358,1150.0
2373,1,5.2,6211286640.75115,1150.0
2374,1,5.2,1164738841.6562598,1151.0
2375,1,5.2,2467033748.650962,1151.0
2376,1,5.2,4411885983.169284,1152.0
2377,1,5.2,1171062912.406255,1153.0
2378,1,5.2,161703525.4713335,1154.0
2379,1,5.2,20126546.908486407,1154.0
2380,1,5.2,38151069.19992596,1155.0
2381,1,5.2,1075307946.2220657,1156.0
2382,1,5.2,2502008454.6046987,1156.0
2383,1,5.2,141243770.98275745,1157.0
2384,1,5.2,223092834.4495321,1157.0
2385,1,5.2,316506045.53286344,1157.0
2386,1,5.2,20515631.97501288,1158.0
2387,1,5.2,95708255.52636309,1158.0
2388,1,5.2,22549643.740872696,1158.0
2389,1,5.2,43686995.70714806,1159.0
2390,1,5.2,9920290.145274436,1159.0
2391,1,5.2,26193852.07624345,1159.0
2392,1,5.2,49471756.31638978,1160.0
2393,1,5.2,135195254.4468815,1160.0
2394,1,5.2,44844815.02046467,1160.0
2395,1,5.2,139759502.72258297,1161.0
2396,1,5.2,977694068.7769637,1162.0
2397,1,5.2,4258909566.622093,1163.0
2398,1,5.2,31903118402.35831,1164.0
2399,1,5.2,1009157601.3934588,1165.0
2400,1,5.2,1222376685.930606,1165.0
2401,1,5.2,47401069.35206141,1166.0
2402,1,5.2,966326965.5460236,1167.0
2403,1,5.2,305084733.4041855,1168.0
2404,1,5.2,7457409.841506577,1169.0
2405,1,5.2,9991681.50626495,1169.0
2406,1,5.2,228472.81414657307,1169.0
2407,1,5.2,1410373860.4452312,1170.0
2408,1,5.2,474293560.3435201,1171.0
2409,1,5.2,3944367798.1809688,1171.0
2410,1,5.2,341961319.2366829,1172.0
2411,1,5.2,18040146.980839327,1173.0
2412,1,5.2,102283029.20842554,1173.0
2413,1,5.2,68627299.61139354,1173.0
2414,1,5.2,88552104.93240298,1174.0
2415,1,5.2,609822777.0810676,1174.0
2416,1,5.2,853298531.1172076,1174.0
2417,1,5.2,922354568.8530428,1175.0
2418,1,5.2,440911470.198426,1175.0
2419,1,5.2,1857716164.3335378,1176.0
2420,1,5.2,477378673.68125343,1176.0
2421,1,5.2,33281319.418992702,1176.0
2422,1,5.2,22415452367.98316,1177.0
2423,1,5.2,11479367585.057213,1178.0
2424,1,5.2,3738151816.410734,1178.0
2425,1,5.2,51148482778.83267,1179.0
2426,1,5.2,1479955067.1869516,1180.0
2427,1,5.2,1828526412.1523614,1180.0
2428,1,5.2,1534713380.9349494,1181.0
2429,1,5.2,5022741950.441174,1182.0
2430,1,5.2,931667134.9085872,1183.0
2431,1,5.2,31582910.47930537,1183.0
2432,1,5.2,154033177.5552371,1184.0
2433,1,5.2,1465763010.9145043,1185.0
2434,1,5.2,4763259118.64627,1185.0
2435,1,5.2,789716284.2504612,1186.0
2436,1,5.2,695661361.8837718,1186.0
2437,1,5.2,489128620.09009945,1187.0
2438,1,5.2,9769606972.009007,1187.0
2439,1,5.2,11412753444.248903,1187.0
2440,1,5.2,4599724.423917505,1188.0
2441,1,5.2,46738008.18476964,1188.0
2442,1,5.2,86430784.28512803,1189.0
2443,1,5.2,1757024.6296525327,1189.0
2444,1,5.2,1960805.3993354521,1189.0
2445,1,5.2,20326248.3233484,1190.0
2446,1,5.2,39573035.8940066,1190.0
2447,1,5.2,7247330398.009319,1191.0
2448,1,5.2,7375613070.933921,1191.0
2449,1,5.2,1738905861.2817519,1191.0
2450,1,5.2,1237525351.750641,1192.0
2451,1,5.2,31216873.506530933,1193.0
2452,1,5.2,3209787.3905891357,1193.0
2453,1,5.2,97855485.04278167,1193.0
2454,1,5.2,61868825.579388924,1194.0
2455,1,5.2,422808055.27947,1194.0
2456,1,5.2,21291719.51254762,1194.0
2457,1,5.2,112138784.06120536,1195.0
2458,1,5.2,83717463.04590721,1195.0
2459,1,5.2,326859544.44803524,1195.0
2460,1,5.2,466867415.5144665,1196.0
2461,1,5.2,385457264.46291214,1196.0
2462,1,5.2,1328976170.0033977,1196.0
2463,1,5.2,1854501443.8659775,1197.0
2464,1,5.2,827189386.9225662,1197.0
2465,1,5.2,77178099.52543907,1198.0
2466,1,5.2,2091887045.5472066,1198.0
2467,1,5.2,246308062.83925673,1198.0
2468,1,5.2,341829487.00386924,1199.0
2469,1,5.2,1425474973.9739122,1199.0
2470,1,5.2,3123570770.1835046,1200.0
2471,1,5.2,2406580863.242623,1201.0
2472,1,5.2,2277183913.464437,1201.0
2473,1,5.2,3014554854.2657537,1201.0
2474,1,5.2,76599074.20882848,1202.0
2475,1,5.2,373775369.9332459,1202.0
2476,1,5.2,668090684.6206088,1202.0
2477,1,5.2,501690806.5602863,1203.0
2478,1,5.2,2376628568.809353,1203.0
2479,1,5.2,4080718633.0985465,1204.0
2480,1,5.2,175009478.21480814,1205.0
2481,1,5.2,1199109324.690796,1206.0
2482,1,5.2,109154593.85917594,1207.0
2483,1,5.2,36240891.54183805,1208.0
2484,1,5.2,22260559.151022397,1208.0
2485,1,5.2,4443198.361378254,1208.0
2486,1,5.2,150422203.575371,1209.0
2487,1,5.2,12520652.705492502,1209.0
2488,1,5.2,229027727.74969575,1210.0
2489,1,5.2,339873510.7253986,1210.0
2490,1,5.2,327888609.13001376,1210.0
2491,1,5.2,344965602.8630225,1211.0
2492,1,5.2,51863068.06501787,1211.0
2493,1,5.2,34130443.876915,1211.0
2494,1,5.2,193524269.755107,1212.0
2495,1,5.2,147246001.75061163,1212.0
2496,1,5.2,245416482.90069315,1212.0
2497,1,5.2,36481865743.91004,1213.0
2498,1,5.2,21943082931.593197,1214.0
2499,1,5.2,31256731774.69896,1214.0
2500,1,5.2,594573346.1566669,1215.0
2501,1,5.2,36135038414.25324,1215.0
2502,1,5.2,30432633677.895767,1216.0
2503,1,5.2,6708116990.730113,1217.0
2504,1,5.2,233305568.19802478,1217.0
2505,1,5.2,516902851.37666905,1218.0
2506,1,5.2,235118606.68511483,1218.0
2507,1,5.2,156174539.1071301,1218.0
2508,1,5.2,1454825614.68819,1219.0
2509,1,5.2,672345940.3207811,1219.0
2510,1,5.2,63593043573.8015,1220.0
2511,1,5.2,1064853109.1619126,1221.0
2512,1,5.2,555811467.2938987,1221.0
2513,1,5.2,616373252.4369019,1221.0
2514,1,5.2,1537906331.6139789,1222.0
2515,1,5.2,516385396.5151079,1222.0
2516,1,5.2,2836851514.104594,1223.0
2517,1,5.2,21465629.10158311,1224.0
2518,1,5.2,741384110.935781,1224.0
2519,1,5.2,296615838.0395495,1224.0
2520,1,5.2,3757269333.8748684,1225.0
2521,1,5.2,664379672.7586898,1225.0
2522,1,5.2,99258320.85084143,1225.0
2523,1,5.2,3470118176.2291846,1226.0
2524,1,5.2,1439072724.802674,1226.0
2525,1,5.2,3990183723.702865,1226.0
2526,1,5.2,7624918.632729355,1227.0
2527,1,5.2,23054424.280334916,1227.0
2528,1,5.2,19033005241.150757,1228.0
2529,1,5.2,521757051.9542887,1229.0
2530,1,5.2,3742604.899170649,1229.0
2531,1,5.2,2589166151.8227243,1230.0
2532,1,5.2,13536047532.912945,1230.0
2533,1,5.2,85044749.39150415,1230.0
2534,1,5.2,2114647648.4926455,1231.0
2535,1,5.2,145371892.81415987,1232.0
2536,1,5.2,163004640.9038852,1232.0
2537,1,5.2,274373795.64300805,1232.0
2538,1,5.2,3519669587.3155203,1233.0
2539,1,5.2,13548454814.349176,1234.0
2540,1,5.2,521587099.32421196,1234.0
2541,1,5.2,42195432.93096626,1234.0
2542,1,5.2,590972106.9973935,1235.0
2543,1,5.2,7663599126.513989,1235.0
2544,1,5.2,255693414.48118365,1236.0
2545,1,5.2,455076714.64691186,1236.0
2546,1,5.2,15377215383.004858,1237.0
2547,1,5.2,2995655530.068474,1237.0
2548,1,5.2,12882717239.227661,1238.0
2549,1,5.2,3829127878.4390774,1238.0
2550,1,5.2,1094910581.171855,1239.0
2551,1,5.2,3338465521.572197,1239.0
2552,1,5.2,38740743.0626399,1240.0
2553,1,5.2,39048217877.68947,1240.0
2554,1,5.2,11962761.244884416,1241.0
2555,1,5.2,1857252.7355475896,1241.0
2556,1,5.2,215200.1483144397,1242.0
2557,1,5.2,1136242.3817276896,1242.0
2558,1,5.2,99480.50885301267,1242.0
2559,1,5.2,1511218.2598872685,1243.0
2560,1,5.2,7069196.404702637,1243.0
2561,1,5.2,2356371.3109376375,1243.0
2562,1,5.2,66251179.42878128,1244.0
2563,1,5.2,13865767.85781881,1244.0
2564,1,5.2,216401112.42323112,1244.0
2565,1,5.2,1687347041.5105996,1245.0
2566,1,5.2,93712179.13416909,1246.0
2567,1,5.2,12671765.76724454,1246.0
2568,1,5.2,34648656.9210827,1247.0
2569,1,5.2,35996057.829754144,1247.0
2570,1,5.2,846421.8934237584,1247.0
2571,1,5.2,218254199.80601916,1248.0
2572,1,5.2,398139461.66682476,1248.0
2573,1,5.2,81434479.26051955,1248.0
2574,1,5.2,282148984.40334034,1249.0
2575,1,5.2,1226361244.166731,1249.0
2576,1,5.2,390567792.6560241,1250.0
2577,1,5.2,122613797.7734361,1250.0
2578,1,5.2,954956465.4190699,1250.0
2579,1,5.2,851140843.1874819,1251.0
2580,1,5.2,31821662.04251376,1252.0
2581,1,5.2,38747384.337489836,1252.0
2582,1,5.2,49079645.514358155,1253.0
2583,1,5.2,75532030.65213417,1253.0
2584,1,5.2,25970672.13687448,1254.0
2585,1,5.2,68565575.70839553,1254.0
2586,1,5.2,6786388.441301536,1254.0
2587,1,5.2,300938571.9316759,1255.0
2588,1,5.2,12256765009.764944,1256.0
2589,1,5.2,1010800314.2087663,1257.0
2590,1,5.2,1259567019.3429694,1257.0
2591,1,5.2,809455598.5147889,1257.0
2592,1,5.2,7683410229.367057,1258.0
2593,1,5.2,257206447.7954506,1259.0
2594,1,5.2,103161726.0001353,1259.0
2595,1,5.2,1749483405.4588466,1259.0
2596,1,5.2,689779838.6028036,1260.0
2597,1,5.2,16295144.105855566,1260.0
2598,1,5.2,1431153917.6040154,1260.0
2599,1,5.2,76154047.94782294,1261.0
2600,1,5.2,904981668.4552362,1261.0
2601,1,5.2,11635763.795986086,1261.0
2602,1,5.2,495232932.95612013,1262.0
2603,1,5.2,715023910.3458256,1263.0
2604,1,5.2,769756677.6509857,1264.0
2605,1,5.2,237584994.48156893,1264.0
2606,1,5.2,846052148.5687102,1265.0
